id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
46492,LSZC,small_airport,Buochs Airport,46.974444,8.396944,1475.0,EU,CH,CH-NW,Buochs,no,LSZC,BXO,,http://www.airportbuochs.ch/,https://en.wikipedia.org/wiki/Buochs_Airport,LSMU
30614,LSZD,closed,Ascona Airport,46.157798767100005,8.78194046021,655.0,EU,CH,CH-TI,Ascona,no,LSZD,ACO,,,,
4504,LSZG,medium_airport,Grenchen Airport,47.181599,7.41719,1411.0,EU,CH,CH-SO,Grenchen,no,LSZG,ZHI,,http://www.airport-grenchen.ch/,https://en.wikipedia.org/wiki/Grenchen_Airport,
4505,LSZH,large_airport,Zürich Airport,47.458056,8.548056,1417.0,EU,CH,CH-ZH,Zurich,yes,LSZH,ZRH,,http://www.zurich-airport.com/,https://en.wikipedia.org/wiki/Zurich_Airport,
29523,LSZL,small_airport,Locarno Airport,46.1608009338,8.87860965729,650.0,EU,CH,CH-TI,Locarno,no,LSZL,ZJI,,,https://en.wikipedia.org/wiki/Locarno_Airport,
4506,LSZR,medium_airport,St Gallen Altenrhein Airport,47.4850006104,9.560770034789998,1306.0,EU,CH,CH-SG,Altenrhein,yes,LSZR,ACH,,,https://en.wikipedia.org/wiki/St._Gallen-Altenrhein_Airport,
4507,LSZS,medium_airport,Samedan Airport,46.53409957885742,9.884110450744627,5600.0,EU,CH,CH-GR,,no,LSZS,SMV,,,,
4544,LTBU,medium_airport,Tekirdağ Çorlu Airport,41.13819885253906,27.919099807739254,574.0,EU,TR,TR-59,Çorlu,yes,LTBU,TEQ,,,https://en.wikipedia.org/wiki/Tekirda%C4%9F_%C3%87orlu_Airport,
4570,LUBL,medium_airport,Bălți International Airport,47.843056,27.777222,758.0,EU,MD,MD-RS,Bălți,no,LUBL,BZY,,,https://en.wikipedia.org/wiki/Bălți_International_Airport,"Beltsy International Airport, Lyadoveny Airport, Leadoveny Airport, Lyadoveni Airport, Leadoveni Airport, Аэропорт Бельцы"
4571,LUKK,medium_airport,Chişinău International Airport,46.92770004272461,28.93099975585937,399.0,EU,MD,MD-C,Chişinău,yes,LUKK,KIV,,http://www.airport.md/,https://en.wikipedia.org/wiki/Chi%C5%9Fin%C4%83u_International_Airport,
309484,LUZ,medium_airport,Lublin Airport,51.240278,22.713611,633.0,EU,PL,PL-LU,Lublin,yes,EPLB,LUZ,,,https://en.wikipedia.org/wiki/Lublin_Airport,
4572,LWOH,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313.0,EU,MK,MK-003,Ohrid,yes,LWOH,OHD,,http://ohd.airports.com.mk/,https://en.wikipedia.org/wiki/Ohrid_Airport,
4573,LWSK,large_airport,Skopje International Airport,41.961601,21.621401,781.0,EU,MK,MK-004,Skopje,yes,LWSK,SKP,,http://skp.airports.com.mk/,https://en.wikipedia.org/wiki/Skopje_Airport,
4574,LXGB,medium_airport,Gibraltar Airport,36.1511993408,-5.3496599197400005,15.0,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB,,,https://en.wikipedia.org/wiki/Gibraltar_Airport,
1649,LY88,small_airport,Ponikve Airport,43.898899,19.697701,2966.0,EU,RS,RS-16,Užice,no,LYUZ,UZC,,http://aerodromponikve.rs,https://en.wikipedia.org/wiki/U%C5%BEice-Ponikve_Airport,"Аеродром Ужице-Поникве, Lepa Glava"
4610,LYBE,large_airport,Belgrade Nikola Tesla Airport,44.8184013367,20.3090991974,335.0,EU,RS,RS-00,Belgrade,yes,LYBE,BEG,,http://www.beg.aero/,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Surčin Airport"
42777,LYBR,small_airport,Berane Airport,42.8390007019043,19.86199951171875,2287.0,EU,ME,ME-03,Berane,no,LYBR,IVG,,,https://en.wikipedia.org/wiki/Berane_Airport,"Dolac Airport, Аеродром Беране, Aerodrom Berane"
4611,LYBT,medium_airport,Batajnica Air Base,44.935299,20.2575,265.0,EU,RS,RS-07,Batajnica,no,LYBT,BJY,,,https://en.wikipedia.org/wiki/Batajnica_Air_Base,
31872,LYKV,medium_airport,Morava Airport,43.818298,20.5872,686.0,EU,RS,RS-18,Kraljevo,yes,LYKV,KVO,,,https://en.wikipedia.org/wiki/Morava_Airport,Lađevci Airport
4612,LYNI,medium_airport,Nis Airport,43.337299,21.853701,648.0,EU,RS,RS-20,Nis,yes,LYNI,INI,,,https://en.wikipedia.org/wiki/Ni%C5%A1_Constantine_the_Great_Airport,
32190,LYNS,small_airport,Novi Sad / Cenej Airport,45.385799,19.839199,266.0,EU,RS,RS-06,Novi Sad,no,LYNS,QND,,,https://en.wikipedia.org/wiki/Novi_Sad_Airport,
4613,LYPG,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141.0,EU,ME,ME-16,Podgorica,yes,LYPG,TGD,,http://www.montenegroairports.com/?menu=2,https://en.wikipedia.org/wiki/Podgorica_Airport,"Podgorica Airbase, Golubovci Airbase, Аеродром Подгорица, Aerodrom Podgorica"
4615,LYTV,medium_airport,Tivat Airport,42.40470123291016,18.72330093383789,20.0,EU,ME,ME-19,Tivat,yes,LYTV,TIV,,http://www.montenegroairports.com/?menu=3,https://en.wikipedia.org/wiki/Tivat_Airport,"Аеродром Тиват, Aerodrom Tivat, Zračna luka Tivat"
4617,LZIB,large_airport,M. R. Štefánik Airport,48.17020034790039,17.21269989013672,436.0,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS,,,https://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,
4618,LZKZ,medium_airport,Košice Airport,48.66310119628906,21.241100311279297,755.0,EU,SK,SK-KI,Košice,yes,LZKZ,KSC,,,https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport,
31861,LZLU,small_airport,Lučenec Airport,48.33940124511719,19.73579978942871,,EU,SK,SK-BC,Lučenec,no,LZLU,LUE,,,,
4620,LZPP,medium_airport,Piešťany Airport,48.62519836425781,17.828399658203125,545.0,EU,SK,SK-TA,Piešťany,no,LZPP,PZY,,http://www.ba.psg.sk/prezenta/airport-piestany/,https://en.wikipedia.org/wiki/Pie%C5%A1%C5%A5any_Airport,
30288,LZPW,small_airport,Prešov Air Base,49.02970123291,21.315599441528,1060.0,EU,SK,SK-PV,Prešov,no,LZPW,POV,,,https://en.wikipedia.org/wiki/Pre%C5%A1ov_Air_Base,
4621,LZSL,medium_airport,Sliač Airport,48.63779830932617,19.13409996032715,1043.0,EU,SK,SK-BC,Sliač,yes,LZSL,SLD,,http://www.airportsliac.sk/home-engle.html,https://en.wikipedia.org/wiki/Slia%C4%8D_Airport,
4623,LZTT,medium_airport,Poprad-Tatry Airport,49.073600769,20.2411003113,2356.0,EU,SK,SK-KI,Poprad,yes,LZTT,TAT,,,https://en.wikipedia.org/wiki/Poprad-Tatry_Airport,
4624,LZZI,medium_airport,Žilina Airport,49.2314987183,18.6135005951,1020.0,EU,SK,SK-ZI,Žilina,yes,LZZI,ILZ,,,https://en.wikipedia.org/wiki/%C5%BDilina_Airport,
308134,RMU,medium_airport,Región de Murcia International Airport,37.803,-1.125,644.0,EU,ES,ES-MU,Corvera,yes,LEMI,RMU,,,https://en.wikipedia.org/wiki/Murcia-Corvera_Airport,
41838,RU-0025,small_airport,Nogliki Airport,51.782337,143.140783,109.0,EU,RU,RU-SAK,Nogliki,yes,UHSN,NGK,,,https://en.wikipedia.org/wiki/Nogliki_Airport,
42924,RU-0035,large_airport,Grozny North Airport,43.388302,45.698601,548.0,EU,RU,RU-CE,Grozny,yes,URMG,GRV,,,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny Severny, Grozny, Аэропорт Грозный Северный, Аэропорт Грозный"
44667,RU-0200,small_airport,Typliy Klyuch Airport,62.7890014648,136.854995728,925.0,EU,RU,RU-SA,Khandyga,no,UEMH,KDY,,,https://en.wikipedia.org/wiki/Teply_Klyuch_Airport,"Tyoply Klyuch Airport, Tepliy Klyuch Airport, Khandyga Airport, Аэропорт Тёплый Ключ, Аэропорт Теплый Ключ, Аэропорт Хандыга, УЕМХ"
42994,RU-VUS,small_airport,Velikiy Ustyug Airport,60.78829956054688,46.2599983215332,331.0,EU,RU,RU-VLG,Velikiy Ustyug,no,ULWU,VUS,,,https://en.wikipedia.org/wiki/Velikiy_Ustyug_Airport,Аэропорт Великий Устюг
316498,SE-0016,medium_airport,Scandinavian Mountains Airport,61.158393,12.842503,1608.0,EU,SE,SE-W,Sälen / Trysil,yes,ESKS,SCR,,https://scandinavianmountains.se/en/home/,https://en.wikipedia.org/wiki/Scandinavian_Mountains_Airport,Sälens Flygplats
342124,SE-0061,closed,(duplicate?) Scandinavian Mountains Airport,-1.0,-1.0,1649.0,EU,SE,SE-W,Sälen,no,ESKS,SCR,,https://scandinavianmountains.se/,,
45178,UA-0049,small_airport,Myrhorod Air Base,49.932,33.641,400.0,EU,UA,UA-53,Myrhorod,no,,MXR,,,https://en.wikipedia.org/wiki/Myrhorod_Air_Base,"Mirgorod Air Base, Аэродром Миргород"
45179,UA-0050,small_airport,Kakhnovka Airfield,49.1342,33.4766,266.0,EU,UA,UA-53,Kremenchuk,no,UKHK,KHU,,,https://en.wikipedia.org/wiki/Kremenchuk_Airport,Аэродром Кахновка
314969,UEBS,small_airport,Sakkyryr Airport,67.792,130.394,1686.0,EU,RU,RU-SA,Batagay-Alyta,yes,UEBS,SUK,,,https://en.wikipedia.org/wiki/Sakkyryr_Airport,"УЕБС, Саккырыр, Батагаы-Алыта"
44859,UEBT,small_airport,Ust-Kuyga Airport,70.011002,135.645004,327.0,EU,RU,RU-SA,Ust-Kuyga,yes,UEBT,UKG,,,https://en.wikipedia.org/wiki/Ust-Kuyga_Airport,"УЕБТ, Аэропорт Усть-Куйга"
327559,UECT,small_airport,Talakan Airport,59.876389,111.044444,1329.0,EU,RU,RU-SA,Talakan Oil Field,no,UECT,TLK,,,https://en.wikipedia.org/wiki/Talakan_Airport,
32509,UEMA,medium_airport,Moma Airport,66.450861,143.261551,656.0,EU,RU,RU-SA,Khonuu,yes,UEMA,MQJ,,,https://en.wikipedia.org/wiki/Moma_Airport,Аэропорт Мома
42979,UEMM,medium_airport,Magan Airport,62.103484,129.545288,577.0,EU,RU,RU-SA,Magan,no,UEMM,GYG,,,https://en.wikipedia.org/wiki/Magan_Airport,"УЕММ, Маган"
32510,UEMO,medium_airport,Olyokminsk Airport,60.397499,120.471001,656.0,EU,RU,RU-SA,Olyokminsk,yes,UEMO,OLZ,,,https://en.wikipedia.org/wiki/Olyokminsk_Airport,"Olekminsk Airport, Аэропорт Олёкминск, Аэропорт Олекминск"
44662,UEMT,medium_airport,Ust-Nera Airport,64.550003051758,143.11500549316,1805.0,EU,RU,RU-SA,Ust-Nera,yes,UEMT,USR,,,https://en.wikipedia.org/wiki/Ust-Nera_Airport,"УЕМТ, Аэропорт Усть-Нера"
44668,UEMU,small_airport,Ust-Maya Airport,60.356998443604,134.43499755859,561.0,EU,RU,RU-SA,Ust-Maya,yes,UEMU,UMS,,,https://en.wikipedia.org/wiki/Ust-Maya_Airport,"УЕМУ, Аэропорт Усть-Мая"
32511,UENN,small_airport,Nyurba Airport,63.294998,118.336998,394.0,EU,RU,RU-SA,Nyurba,no,UENN,NYR,,,https://en.wikipedia.org/wiki/Nyurba_Airport,
44597,UERO,small_airport,Olenyok Airport,68.514999,112.480003,847.0,EU,RU,RU-SA,Olenyok,no,UERO,ONK,,,https://en.wikipedia.org/wiki/Olenyok_Airport,"УЕРО, Olenek Airport, Аэропорт Оленёк, Аэропорт Оленек"
44870,UERS,medium_airport,Saskylakh Airport,71.92790222168,114.08000183105,,EU,RU,RU-SA,Saskylakh,yes,UERS,SYS,,,https://en.wikipedia.org/wiki/Saskylakh_Airport,"УЕРС, Аэропорт Саскылах"
43667,UESG,medium_airport,Belaya Gora Airport,68.556227,146.22784,118.0,EU,RU,RU-SA,Belaya Gora,no,UESG,BGN,,,https://en.wikipedia.org/wiki/Belaya_Gora_Airport,Аэропорт Белая Гора
316761,UESK,medium_airport,Srednekolymsk Airport,67.4805,153.7364,60.0,EU,RU,RU-SA,Srednekolymsk,yes,UESK,SEK,,,https://en.wikipedia.org/wiki/Srednekolymsk_Airport,"УЕСК, Среднеколымск"
31520,UHBI,small_airport,Magdagachi Airport,53.473301,125.794998,1211.0,EU,RU,RU-AMU,Magdagachi,no,UHBI,GDG,,,https://en.wikipedia.org/wiki/Magdagachi_Airport,
32490,UHBW,small_airport,Tynda Airport,55.284199,124.778999,2001.0,EU,RU,RU-AMU,Tynda,no,UHBW,TYD,,,https://en.wikipedia.org/wiki/Tynda_Airport,Sigikta Airport
6455,UHHH,large_airport,Khabarovsk Novy Airport,48.528338,135.188588,244.0,EU,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,,http://airkhv.ru/,https://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый
43866,UHKM,medium_airport,Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348,768.0,EU,RU,RU-KHA,Sovetskaya Gavan,no,UHKM,GVN,,,,"Sovietskaya Gavan Airport, May-Gatka Airport, Аэропорт Советская Гавань, Аэропорт Май-Гатка"
6456,UHMA,medium_airport,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,194.0,EU,RU,RU-CHU,Anadyr,yes,UHMA,DYR,,,https://en.wikipedia.org/wiki/Ugolny_Airport,"Аnadyr Airport, Аэропорт Анадырь"
6457,UHMD,medium_airport,Provideniya Bay Airport,64.37809753417969,-173.2429962158203,72.0,EU,RU,RU-CHU,Chukotka,no,UHMD,PVS,,,https://en.wikipedia.org/wiki/Provideniya_Bay_Airport,"Bukhta Provideniya Airport, Urelik Airport, Ureliki Airport, Аэропорт Бухта Провидения, Аэропорт Урелики"
44473,UHMK,medium_airport,Keperveem Airport,67.845001,166.139999,623.0,EU,RU,RU-CHU,Keperveem,yes,UHMK,KPW,,,,"Keperveyem Airport, Аэропорт Кепервеем"
44660,UHMO,small_airport,Markovo Airport,64.665088,170.429782,,EU,RU,RU-CHU,Markovo,yes,UHMO,KVM,,,https://en.wikipedia.org/wiki/Markovo_Airport,Аэропорт Марково
6459,UHMP,medium_airport,Pevek Airport,69.783302,170.597,11.0,EU,RU,RU-CHU,Apapelgino,no,UHMP,PWE,,,https://en.wikipedia.org/wiki/Pevek_Airport,"УХМП, Аэропорт Певек"
42962,UHMW,medium_airport,Severo-Evensk Airport,61.921786,159.229059,,EU,RU,RU-MAG,Evensk,no,UHMW,SWV,,,https://en.wikipedia.org/wiki/Severo-Evensk_Airport,Аэропорт Северо-Эвенск
45189,UHNB,small_airport,Bogorodskoye Airport,52.381041,140.449378,,EU,RU,RU-KHA,Bogorodskoye,yes,UHNB,BQG,,,,"Bogorodskoe Airport, Аэропорт Богородское, УХНБ"
44611,UHNN,medium_airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,170.0,EU,RU,RU-KHA,Nikolayevsk-na-Amure Airport,yes,UHNN,NLI,,,https://en.wikipedia.org/wiki/Nikolayevsk-on-Amur_Airport,"Nikolaevsk-na-Amure Airport, Nikolayevsk-on-Amur Airport, Аэропорт Николаевск-на-Амуре"
34959,UHSB,small_airport,Burevestnik Airport,44.919998,147.621994,79.0,EU,RU,RU-SAK,Kurilsk,no,UHSB,BVV,,,https://en.wikipedia.org/wiki/Burevestnik_Airport,"Iturup Airport, Аэропорт Буревестник, Tennei Airfield"
35126,UHSH,small_airport,Okha Airport,53.517656,142.879772,115.0,EU,RU,RU-SAK,Okha,no,UHSH,OHH,,,https://en.wikipedia.org/wiki/Okha_Airport,"Novostroyka Airport, Аэропóрт Охá"
319423,UHSI,small_airport,Iturup Airport,45.256389,147.95549,387.0,EU,RU,RU-SAK,Kurilsk,yes,UHSI,ITU,,,https://en.wikipedia.org/wiki/Iturup_Airport,
35125,UHSK,small_airport,Shakhtyorsk Airport,49.1903,142.082993,50.0,EU,RU,RU-SAK,Shakhtyorsk,yes,UHSK,EKS,,,https://en.wikipedia.org/wiki/Shakhtyorsk_Airport,"Shakhtersk Airport, Аэропорт Шахтёрск, Аэропорт Шахтерск"
41837,UHSM,small_airport,Yuzhno-Kurilsk Mendeleyevo Airport,43.959275,145.684805,584.0,EU,RU,RU-SAK,Yuzhno-Kurilsk,no,UHSM,DEE,,,,"Mendeleevo Airport, Yuzhno-Kurilsk Airport, Island Kunashir Airport, Аэропорт Менделеево, Аэропорт Южно-Курильск, Аэропорт острова Кунашир"
326733,UHTG,small_airport,Amgu Airport,45.84126,137.673568,10.0,EU,RU,RU-PRI,Amgu,no,UHTG,AEM,,,,
330390,UHTQ,small_airport,Svetlaya Airport,46.541704,138.321703,131.0,EU,RU,RU-PRI,Svetlaya,no,UHTQ,ETL,,,,Све́тлая
330386,UHWE,small_airport,Yedinka Airport,47.178201,138.657357,98.0,EU,RU,RU-PRI,Yedinka,no,UHWE,EDN,,,,
313831,UHWK,small_airport,Kavalerovo Airport,44.2726,135.029,730.0,EU,RU,RU-PRI,Kavalerovo,no,UHWK,KVR,,,,"УХВК, Кавалерово"
331737,UHWT,small_airport,Terney Airport,45.0825,136.5912,33.0,EU,RU,RU-PRI,Terney,no,UHWT,NEI,,,,
6462,UHWW,large_airport,Vladivostok International Airport,43.396256,132.148155,59.0,EU,RU,RU-PRI,Artyom,yes,UHWW,VVO,,http://www.vladivostokavia.ru/en/airport/,https://en.wikipedia.org/wiki/Vladivostok_International_Airport,Vladivostok-Knevichi Airport
6463,UIAA,medium_airport,Chita-Kadala Airport,52.026299,113.306,2272.0,EU,RU,RU-CHI,Chita,yes,UIAA,HTA,,http://aerochita.ru/,https://en.wikipedia.org/wiki/Kadala_Airport,
332617,UIKP,small_airport,Preobrazheniye Airport,42.921698,133.904438,34.0,EU,RU,RU-PRI,Preobrazheniye,no,UIKP,RZH,,,,"УИКП, Преображенка"
6467,UKBB,large_airport,Boryspil International Airport,50.345001220703125,30.894699096679688,427.0,EU,UA,UA-32,Kiev,yes,UKBB,KBP,,http://www.airport-borispol.kiev.ua/,https://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"""
6468,UKCC,closed,Donetsk Sergei Prokofiev International Airport,48.075072,37.72527,791.0,EU,UA,UA-14,Donetsk,no,UKCC,DOK,,http://airport.dn.ua/,https://en.wikipedia.org/wiki/Donetsk_International_Airport,"Міжнародний аеропорт ""Донецьк"""
31774,UKCK,small_airport,Kramatorsk Airport,48.706799,37.630922,646.0,EU,UA,UA-14,Kramatorsk,no,UKCK,KRQ,,,,
6469,UKCM,medium_airport,Mariupol International Airport,47.07609939575195,37.44960021972656,251.0,EU,UA,UA-14,Mariupol,yes,UKCM,MPW,,http://www.maraero.com/,https://en.wikipedia.org/wiki/Mariupol_International_Airport,"Міжнародний аеропорт ""Маріуполь"""
44429,UKCS,small_airport,Sievierodonetsk Airport,48.900926,38.54279,236.0,EU,UA,UA-09,Sievierodonetsk,no,UKCS,SEV,,,,"Severodonetsk Airport, Аеропорт Северодонецьк, Аэропорт Северодонецк"
6470,UKCW,medium_airport,Luhansk International Airport,48.4174003601,39.3740997314,636.0,EU,UA,UA-09,Luhansk,yes,UKCW,VSG,,,https://en.wikipedia.org/wiki/Luhansk_International_Airport,"Lugansk International Airport, Міжнародний аеропорт Луганськ, Аэропорт Луганск"
31019,UKDB,closed,Berdyansk Airport,46.814999,36.758099,171.0,EU,UA,UA-23,Berdyansk,no,UKDB,ERD,,,https://en.wikipedia.org/wiki/Berdyansk_Airport,
6471,UKDD,medium_airport,Dnipropetrovsk International Airport,48.357200622558594,35.10060119628906,481.0,EU,UA,UA-12,Dnipropetrovsk,yes,UKDD,DNK,,,https://en.wikipedia.org/wiki/Dnipropetrovsk_International_Airport,"Міжнародний аеропорт ""Дніпропетровськ"""
6472,UKDE,medium_airport,Zaporizhzhia International Airport,47.867000579833984,35.31570053100586,373.0,EU,UA,UA-23,Zaporizhia,yes,UKDE,OZH,,,https://en.wikipedia.org/wiki/Zaporizhia_International_Airport,"Zaporozhye Airport, Міжнародний аеропорт Запоріжжя, Аэропорт Запорожье"
6473,UKDR,medium_airport,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,408.0,EU,UA,UA-12,Kryvyi Rih,yes,UKDR,KWG,,,https://en.wikipedia.org/wiki/Kryvyi_Rih_International_Airport,"Lozuvatka International Airport, Міжнародний аеропорт ""Кривий Ріг"""
44293,UKFB,medium_airport,Sevastopol International Airport / Belbek Air Base,44.691822,33.57462,344.0,EU,UA,UA-40,Sevastopol,no,UKFB,UKS,,,https://en.wikipedia.org/wiki/Sevastopol_International_Airport,"Аэропорт Бельбек, URFB"
6474,UKFF,large_airport,Simferopol International Airport,45.0522,33.975101,639.0,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,URFF,https://new.sipaero.ru/,https://en.wikipedia.org/wiki/Simferopol_International_Airport,
31747,UKFK,small_airport,Kerch Airport,45.372501373291016,36.40140151977539,171.0,EU,UA,UA-43,Kerch,no,UKFK,KHC,,,,
6476,UKHH,large_airport,Kharkiv International Airport,49.924800872802734,36.290000915527344,508.0,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,,http://www.airport.kharkov.ua/,https://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
32532,UKHP,small_airport,Suprunovka Airport,49.56859970092773,34.39720153808594,505.0,EU,UA,UA-53,Poltava,no,UKHP,PLV,,,,
32541,UKHS,small_airport,Sumy Airport,50.85829925537109,34.76250076293945,594.0,EU,UA,UA-59,Sumy,no,UKHS,UMY,,,,
6477,UKKE,medium_airport,Cherkasy International Airport,49.41559982299805,31.99530029296875,375.0,EU,UA,UA-71,Cherkasy,no,UKKE,CKC,,,,
31744,UKKG,small_airport,Kirovograd Airport,48.54280090332031,32.28499984741211,568.0,EU,UA,UA-35,Kirovograd,no,UKKG,KGO,,,,
6478,UKKK,medium_airport,Kiev Zhuliany International Airport,50.40194,30.45194,587.0,EU,UA,UA-32,Kiev,yes,UKKK,IEV,,https://iev.aero/,https://en.wikipedia.org/wiki/Kyiv_International_Airport_(Zhuliany),"Міжнародний аеропорт ""Київ"""
6479,UKKM,medium_airport,Gostomel Airport,50.60350036621094,30.1919002532959,517.0,EU,UA,UA-32,Kiev,no,UKKM,GML,,http://www.antonov.com/products/airport/index.xml,https://en.wikipedia.org/wiki/Gostomel_Airport,"Antonov International Airport, Аеропорт „Антонов”, Hostomel Airport"
302309,UKKV,small_airport,Zhytomyr Airport,50.270556,28.738611,,EU,UA,UA-18,,no,UKKV,ZTR,,,https://en.wikipedia.org/wiki/Zhytomyr_Airport,
28146,UKLC,small_airport,Lutsk Airport,50.678404,25.487165,774.0,EU,UA,UA-07,Lutsk,no,UKLC,UCK,,,https://en.wikipedia.org/wiki/Lutsk_Airport,
6420,UKLH,medium_airport,Khmelnytskyi Airport,49.359699,26.933399,1150.0,EU,UA,UA-68,Khmelnytskyi,no,UKLH,HMJ,,,https://en.wikipedia.org/wiki/Khmelnytskyi_Ruzhichnaya_Airport,"Khmelnitskiy, Khmelnytskyi Ruzhichnaya"
6480,UKLI,medium_airport,Ivano-Frankivsk International Airport,48.88420104980469,24.68610000610352,919.0,EU,UA,UA-26,Ivano-Frankivsk,yes,UKLI,IFO,,http://www.aeroportifua.ifrastudio.com/index.php?area=2,https://en.wikipedia.org/wiki/Ivano-Frankivsk_International_Airport,Міжнародний аеропорт Івано-Франківськ
6481,UKLL,large_airport,Lviv International Airport,49.8125,23.9561,1071.0,EU,UA,UA-46,Lviv,yes,UKLL,LWO,,http://www.airport.lviv.ua/index.php?id=home&L=1,https://en.wikipedia.org/wiki/Lviv_International_Airport,"Міжнародний аеропорт ""Львів"""
6482,UKLN,medium_airport,Chernivtsi International Airport,48.2593002319336,25.98080062866211,826.0,EU,UA,UA-77,Chernivtsi,yes,UKLN,CWC,,,https://en.wikipedia.org/wiki/Chernivtsi_International_Airport,
6483,UKLR,medium_airport,Rivne International Airport,50.60710144042969,26.141599655151367,755.0,EU,UA,UA-19,Rivne,yes,UKLR,RWN,,http://www.aeroport.rv.ua/,https://en.wikipedia.org/wiki/Rivne_International_Airport,"Міжнародний аеропорт ""Рівне"""
6485,UKLU,medium_airport,Uzhhorod International Airport,48.6343002319336,22.263399124145508,383.0,EU,UA,UA-21,Uzhhorod,yes,UKLU,UDJ,,,https://en.wikipedia.org/wiki/Uzhhorod_International_Airport,"Міжнародний аеропорт ""Ужгород"""
32534,UKOH,medium_airport,Kherson International Airport,46.6758,32.506401,148.0,EU,UA,UA-65,Kherson,yes,UKOH,KHE,,http://airport.kherson.ua/,https://en.wikipedia.org/wiki/Kherson_International_Airport,
6486,UKON,medium_airport,Mykolaiv International Airport,47.057899475097656,31.9197998046875,184.0,EU,UA,UA-48,Nikolayev,no,UKON,NLV,,http://www.airport.nikolaev.ua/,https://en.wikipedia.org/wiki/Mykolaiv_Airport,"Nikolayev Airport, Nikolaev Airport, Аэропорт Николаев"
6487,UKOO,large_airport,Odessa International Airport,46.42679977416992,30.67650032043457,172.0,EU,UA,UA-51,Odessa,yes,UKOO,ODS,,http://www.airport.od.ua/,https://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
32535,UKRR,closed,Chernihiv Shestovytsia Airport,51.402199,31.1583,446.0,EU,UA,UA-74,Chernihiv,no,UKKL,CEJ,,,https://en.wikipedia.org/wiki/Chernihiv_Shestovytsia_Airport,
30535,UKWW,small_airport,Vinnytsia/Gavyryshivka Airport,49.242531,28.613778,961.0,EU,UA,UA-05,Vinnitsa,no,UKWW,VIN,,,,"Gavrishevka Airport, Gavrishivka Airport, Аэропорт Гавришевка , Аэропорт Гавришiвка"
6488,ULAA,medium_airport,Talagi Airport,64.60030364990234,40.71670150756836,62.0,EU,RU,RU-ARK,Archangelsk,yes,ULAA,ARH,,,https://en.wikipedia.org/wiki/Talagi_Airport,"Арха́нгельск, Archangel"
44768,ULAL,small_airport,Leshukonskoye Airport,64.8960037231,45.7229995728,220.0,EU,RU,RU-ARK,Leshukonskoye,yes,ULAL,LDG,,,https://en.wikipedia.org/wiki/Leshukonskoye_Airport,"Leshukonskoe Airport, Аэропорт Лешуконское"
32040,ULAM,medium_airport,Naryan Mar Airport,67.63999938964844,53.12189865112305,36.0,EU,RU,RU-NEN,Naryan Mar,yes,ULAM,NNM,,,https://en.wikipedia.org/wiki/Naryan-Mar_Airport,Нарья́н-Мар
42918,ULAS,small_airport,Solovki Airport,65.0299987793,35.7333335876,60.0,EU,RU,RU-ARK,Solovetsky Islands,yes,ULAS,CSH,,,https://en.wikipedia.org/wiki/Solovki_Airport,"Аэропорт Соловки, УЛАС"
30819,ULBC,medium_airport,Cherepovets Airport,59.273601532,38.0158004761,377.0,EU,RU,RU-VLG,Cherepovets,yes,ULWC,CEE,,,https://en.wikipedia.org/wiki/Cherepovets_Airport,"УЛВЦ, Череповец"
43672,ULDW,small_airport,Varandey Airport,68.848503,58.201401,39.0,EU,RU,RU-NEN,Varandey,no,ULDW,VRI,,,https://en.wikipedia.org/wiki/Varandey_Airport,"Varandei Airport, Аэропорт Варандей"
31780,ULKK,medium_airport,Kotlas Airport,61.235801696777344,46.6974983215332,184.0,EU,RU,RU-ARK,Kotlas,yes,ULKK,KSZ,,,https://en.wikipedia.org/wiki/Kotlas_Airport,Аэропорт Котлас
